,location-id,location-name,institution-id,institution-name,institution-url,stops
116,80743,University at Albany,63282,University at Albany,http://www.albany.edu,"['University Hall', 'Academic Podium & Fountain', 'Chemistry Building', 'Earth Science Building', 'Boor Sculpture Studio\t', 'Athletic Complex', 'Empire Commons', 'Albany Area', 'Science Library', 'Life Sciences Building', 'Entry Plaza', 'SEFCU Arena', 'Indian Pond Trail', 'State Quad', 'Massry Center for Business', 'Performing Arts Center', 'Lecture Center Concourse', 'University Art Museum', 'Liberty Terrace', 'University Library', 'Campus Center']"
117,81517,The Graduate School at the University of Albany,63282,University at Albany,http://www.albany.edu,"['Welcome to UAlbany', 'Massry Center for Business', 'Life Sciences Building', 'Computing and Information Technology', 'Downtown Campus', 'East Campus', 'Albany Skyline', 'College of Engineering and Applied Sciences (CEAS)', 'Health Science Campus', 'College of Emergency Preparedness, Homeland Security and Cybersecurity (CEHC)', 'Academic Podium and Fountain', 'Science Library', 'Dewey Library']"
118,80097,Central Campus	,59943,The Ohio State University-Columbus,http://www.osu.edu,"['1Start of Tour', 'Start of Tour', 'Ohio Union', '1Ohio Union', 'Thompson Library', 'Rec Center (RPAC)', 'Ohio Stadium and Athletics', 'Chemical and Biomolecular Engineering and Chemistry (CBEC)', 'Mirror Lake', 'South Campus Residential District', 'Classroom Styles', 'Kuhn Honors & Scholars House', 'Hale Hall', 'The Oval', 'Younkin Success Center', 'North Campus Residential District', '1South Campus Residence Hall', 'Scott Traditions Dining Hall', 'Fisher College of Business', 'Knowlton School of Architecture', 'Wexner Medical Center', 'Wexner Center for the Arts', '1Hale Hall', '1Kuhn Honors & Scholars House', '1Younkin Success Center', '1Wexner Medical Center', '1Mirror Lake', '1Thompson Library', '1Rec Center (RPAC)', '1Ohio Stadium', '1Garden of Constants', '1Knowlton School of Architecture', '1Fisher College of Business', '1Buckeye Link', '1Scott Traditions Dining Hall', '1Physics Research Building', '1North Campus Residence Hall', '1Scott Lab', '1The Oval', '1Wexner Center for the Arts', '1Page Hall Classroom', '1End of Tour']"
119,110743,West Campus,59943,The Ohio State University-Columbus,http://www.osu.edu,"['Kottman Hall', '1Welcome', 'Green Roof on Howlett Hall', '1Schottenstein Center', 'Library and Student Success Center', 'Vet Medicine Academic Bldg', '1Agricultural Administration Bldg', '1Chadwick Arboretum ', '1Vet Medicine Academic Bldg', '1Adventure Recreation Center ']"
120,80371,Penn State,64036,Pennsylvania State University - University Park,http://www.psu.edu,"['Welcome to University Park!', '2021 Old Main', 'Old Main', '1Allen Street Gates', '2021 Nittany Lion Shrine', 'Nittany Lion Shrine ', '2021 East Residence Area', '2021 Pollock Residence Area', '2021 HUB-Robeson Center', '2021 Berkey Creamery', 'East Residence Area ', '2021 Schreyer Honors College', '2021 Pattee and Paterno Library', '1Old Main1', '2021 Student Health Center', '2021 Bank of America Career Services Center', '2021 Intramural Building', '2021 Pasquerilla Spiritual Center', '2021 Arboretum', 'Pollock Residence Area ', '2021 Beaver Stadium', '2021 Bryce Jordan Center', '2021 Rec Hall', '2021 Pegula Ice Arena', '1Engineering East Building', '1HUB-Robeson Center', 'Berkey Creamery ', '1Hintz Family Alumni Center', 'Schreyer Honors College', 'Pattee and Paterno Library ', '1Deike Building', 'Student Health Center ', 'Bank of America Career Services Center', 'Intramural Building ', '1Information Sciences and Technology Building', 'Pasquerilla Spiritual Center ', 'Arboretum ', '1Recreation Building/Rec Hall', 'Beaver Stadium ', 'Bryce Jordan Center', '1Nittany Lion Shrine', 'West Halls', 'Rec Hall ', 'Pegula Ice Arena ', '1Pattee Library Mall', '1Library', '1Pasquerilla Spiritual Center', '1Palmer Museum of Art', '1Stuckeman Family Building', '1Business Building', '1Berkey Creamery/Ag Hill', '1East Halls', '1Bank of America Career Services Center', '1Student Health Center', '1Millennium Science Complex', '1Life Sciences Building/Thomas Building', '1Eisenhower Auditorium', '1Grange Building/Boucke Building', '1Hetzel Union Building', '1Schreyer Honors College', '1Mount Nittany/Nittany Lion', '1Bryce Jordan Center', '1Beaver Stadium', '1Pegula Ice Arena', '1Arboretum/IM Fields', '1Intramural Building', '1Shields Building']"
121,80536,Embry-Riddle Aeronautical University-Daytona Beach,61236,Embry-Riddle Aeronautical University-Daytona Beach,http://daytonabeach.erau.edu,"['1Welcome', 'Henderson Welcome Center', '1Flightline', '1Aviation Maintenance', '1ICI Center & Athletic Complex', '1Spruance ROTC Center', '1Student Village Housing Complex', '1Residence Halls', '1Fitness Center', '1Center for Faith & Spirituality', '1Wright Flyer', '1Micaplex Research Center', 'Mori Hosseini Student Union', 'Legacy Walk ', '1College of Aviation', '1John Paul Riddle Student Center', ""David B. O'Maley College of Business"", 'Simulation Center', '1Legacy Walk East End', 'Hagedorn Aviation Complex', '1Henderson Welcome Center', 'Flight Operations', '1Legacy Walk ', 'Flight Line', ""1David B. O'Maley College of Business"", 'Aviation Maintenance', 'College of Aviation', 'College of Arts and Sciences', '1Mori Hosseini Student Union', 'Lehman Building - College of Engineering', 'M Building - Mechanical Engineering', 'ICI Center & Athletic Complex', '1Simulation Center', 'Spruance ROTC Center', 'Residence Halls', '1College of Arts and Sciences', '1Library', 'Fitness Center', '1Lehman Building – College of Engineering', '1Hagedorn Aviation Complex', 'Center for Faith & Spirituality', '1Flight Operations', 'Wright Flyer', 'MicaPlex Research Center', '1M Building - Mechanical Engineering']"
122,80182,Syracuse University,59971,Syracuse University,http://www.syr.edu,"['Marshall Street', 'Marshall Mall', 'University Avenue Garage', 'Drumlins', 'Tennity Ice Pavilion', 'Welcome to Syracuse University', 'Stadium', 'Huntington Hall', 'Walnut Place', 'South Campus', 'Syracuse Stage', 'The Warehouse', 'National Veterans Resource Center', 'Lyman Hall', ""Women's Building"", 'Comstock Art Facility', 'Health Center', 'Sheraton Syracuse University', 'Dineen Hall', 'Barnes Center at The Arch', 'Place of Remembrance', 'Hall of Languages', 'Whitman School of Management', 'Center for International Services', 'Mount Olympus', 'Carnegie Library', 'University College', 'Maxwell - Eggers', 'Hendricks Chapel', 'Tolley Humanities Center', 'Hinds Hall', 'Crouse College', 'Link Hall', 'Smith Hall', 'Sims Hall', 'Slocum Hall', 'White and MacNaughton Halls', 'Shaffer Art Building', 'Bowne Hall', 'Life Sciences Complex ', 'Goldstein Alumni and Faculty Center', 'Ernie Davis Residence Hall', 'Bird Library', 'Schine Student Center', 'Orange Grove', 'Physics Building', 'Newhouse School', 'Ernie Davis Statue', 'Crouse-Hinds Hall', 'Steele Hall', 'Heroy Geology Laboratory', 'College of Law', 'Holden Observatory']"
123,80687,University of Kentucky,63560,University of Kentucky,http://www.uky.edu,"['Welcome', 'Patterson Plaza', 'Memorial Hall', 'Gatton College of Business', 'Engineering Complex', 'Academic Core', 'The Old Quad', 'Don & Cathy Jacobs Science Building', 'Academic Medical Campus', 'Agriculture Complex', 'Johnson and Seaton Centers', 'Kroger Field', 'The 90', 'William T. Young Library', 'Greek Park', 'Singletary Center for the Arts', 'Joe Craft Center and Memorial Coliseum', 'Student Center ', 'Alumni Gym', 'Limestone Corridor', 'Rupp Arena and Downtown Lexington', 'Keeneland']"
124,80936,University of Kentucky Housing,63560,University of Kentucky,http://www.uky.edu,"['Welcome to living on campus!', 'North Academic Support Zone', 'Champions Court I and II', 'Roselle Hall', 'Central Academic Support Zone', 'Central Hall I and II, Haggin Hall', 'South Academic Support Zone', 'Kirwan-Blanding Complex', 'Woodland Ave & Sports Complex Drive Halls', 'Chellgren Hall and Woodland Glen II-V', 'Baldwin, Smith and Ingles Halls', 'University Drive and Hilltop Avenue Halls', 'Donovan Johnson & Haggin Halls', 'Lewis Hall & University Flats ', 'Avenue of Champions and South Limestone Halls', 'Jewell Blazer Boyd Holmes & Roselle Halls', 'Amenities', 'Common Spaces']"
125,79957,FAU Boca Raton Campus,59882,Florida Atlantic University,http://www.fau.edu,"['Welcome to FAU!', 'Alumni Plaza', 'Student Support Services', 'Student Union', 'Student Residence Halls', 'Breezeway Food Court', 'Breezeway', 'General Classroom South', 'Charles E. Schmidt College of Science', 'S.E. Wimberly Library', 'Kenneth R Williams Administration Building', 'Culture & Society Building', 'Dorothy F. Schmidt College of Arts & Letters', 'Social Science Building', 'Campus Recreation & Wellness Center', 'Christine E. Lynn College of Nursing', 'Sanson Life Sciences Building', 'General Class North', 'Physical Sciences Building', 'Science Building and General Classroom North', 'Charles E. Schmidt College of Medicine', 'College of Engineering and Computer Science', 'Behavioral Sciences Building', 'College of Business Complex', 'College of Education', 'Marleen and Harold Forkas Alumni Center', 'Student Recreation Center', 'Schmidt Family Complex', 'Athletic Complex (Burrow)', 'Innovation Village', 'Football Stadium', 'Global Center', 'Engineering West']"
126,79959,FAU Davie Campus,59882,Florida Atlantic University,http://www.fau.edu,"[""Welcome to FAU's Davie Campus"", 'Thank You!', 'Location', 'The Greenhouse', 'University College Library', 'Scott Education and Science Building', 'Diversity Plaza', 'Davie West Building', 'Davie Student Union', 'Davie Student Wellness Center', 'Oasis Lounge', 'Liberal Arts Building', 'Davie One Stop Center']"
127,79960,FAU Jupiter Campus,59882,Florida Atlantic University,http://www.fau.edu,"['Welcome!', 'Honors College Building', 'Administration Building', 'Student Resources Building', 'Arboretum and Butterfly Garden', 'Hibel Arts Building and FAU High School - Jupiter', 'Abacoa and Surrounding Community', 'Residence Halls', 'Dining Hall', 'Recreation', 'Library', 'Research Facilities', 'Scripps Florida and Max Planck']"
128,80509,Tel Aviv Israel,64048,Tel Aviv University,http://international.tau.ac.il,"['Tel Aviv Port', 'Hilton South Beach', 'Gordon Beach', 'Shderot Ben Gurion', 'Rabin Square', 'Ha-Bima Square', 'Ha-Karmel Market', 'Shabazi Street', 'Ha-Takhana', 'Yafo Old City', 'Yafo Port', 'Flea Market', 'Closing']"
129,80462,Tel Aviv University,64048,Tel Aviv University,http://international.tau.ac.il,"['Welcome to Tel Aviv University!', 'The Zoological Research Garden', 'The School of Economics', 'Smolarz Auditorium', 'Sackler School of Medicine', 'Elite Sports Center', 'The Porter School of Environmental Studies', 'TAU International Office', 'The Cymbalista Synagogue', 'Sackler Faculty of Exact Sciences', 'Student Dorms', 'Libraries', 'Food Court', 'The Moshe Dayan Center', 'Student Union The Eric Mitchell Student Center', 'The Center for Nanoscience & Nanotechnology', 'The Buchmann-Mehta School of Music', 'Jewish Diaspora Museum']"
130,80204,Texas Tech,59975,Texas Tech University,http://www.ttu.edu,"['Welcome: The Texas Tech Seal', 'Media & Communication', 'Animal Sciences', 'Stangel/Murdough Residence Hall', 'Horn/Knapp Residence Hall', 'Student Wellness Center', 'Jones AT&T Stadium', 'Law School', 'Health Sciences Center', 'Will Rogers and Soapsuds Statue', 'Engineering Key', 'Library', 'West Hall', 'Holden Hall', 'Memorial Circle', 'The Science Quad', 'Student Union Building', 'Administration Building', 'Human Sciences Building', 'Student Leisure Pool', 'Rawls College of Business', 'McClellan Hall – Honors College', 'Dairy Barn', 'Recreation Center', 'Free Speech Pavilion', 'Philosophy/English Buildings', 'Headwaters Statue', 'United Supermarkets Arena', 'The Commons', 'Talkington Hall']"
131,143509,Campus Tour ,60007,United States Military Academy - West Point,http://www.westpoint.edu,"['Trophy Point', 'Visitor Center', 'Washington Hall (Academic)', 'Washington Hall (Cadet Mess)', 'Grant Hall', 'Firstie Club', 'Jefferson Hall (Library)', 'Thayer Hall (Exterior)', 'Robotics Research Center (Thayer Hall)', 'Bartlett Hall', 'Cadet Stores', 'Herbert Alumni Center (AOG)', 'Behavioral Sciences and Leadership', 'Davis Barracks', 'Eisenhower Hall', 'Exchange', 'Bowling Alley', 'Recreation', 'Post Flag Pole']"
132,143511,History Tour,60007,United States Military Academy - West Point,http://www.westpoint.edu,"['Washington Hall Mural', 'Camp Buckner', 'Jefferson Hall (Rings)', 'Thayer Award Room', 'Cullum Hall', 'Nininger Hall', 'Uniform Factory', 'Quarters 100 ', ""Kościuszko's Garden"", 'Fort Putnam', 'WP Cemetery', 'Buffalo Soldier Field ', 'Chapels']"
133,143510,Athletics Tour ,60007,United States Military Academy - West Point,http://www.westpoint.edu,"['Michie Stadium', 'Holleder Center', 'Foley and Kimsey Athletic Centers', 'Esports', 'Lichtenberg Tennis Center', 'Arvin Center', 'Anderson Rugby Complex', 'North Dock Area', 'Doubleday Field', 'Clinton Soccer Field', 'Malek Tennis Center', 'South Dock Area', 'MWR Golf Course']"
134,80093,Ohio University,59940,Ohio University-Main,http://www.ohio.edu,"['Edwards Accelerator Laboratory', 'Emeriti Park', 'College Gate', 'Class Gateway - Residence Hall Tour', 'True House, South Green', 'Class Gateway', 'McCracken Hall', 'South Beach', 'East Green', 'South Beach', 'Adams Hall: Residence Hall', 'Hockhocking Adena Bikeway ', 'Golf and Tennis Center', 'Innovation Center', 'Bird Arena', 'Charles J. Ping Recreation Center', 'Bingham House', 'Shively Court', 'The Ridges', 'West Green', 'Cutler Hall', 'Walter Fieldhouse ', 'Convocation Center', 'Walter International Education Center', 'Scripps Amphitheater', 'Memorial Auditorium', 'Nelson Court', 'Galbreath Chapel', 'Scripps Hall & Amphitheater', 'Perkins Hall: Residence Hall', 'North Green', 'East Green', 'The Osteopathic Heritage Foundations', 'Honors Tutorial College', 'Sowle Hall and the Living Learning Center: Residence Hall', 'Boyd Hall: Residence & Dining Hall', 'Alden Library', 'Perry and Sandy Sook Academic Center', 'Peden Stadium', 'Convocation Center', 'Irvine Hall', 'The District on West Green', 'Stocker Center', 'Gamertsfelder Hall: Residence Hall', 'Grover Center', 'Gamertsfelder Hall: Residence Hall', 'Copeland Hall', 'Glidden Hall', 'Shively Dining Hall', 'Biddle Hall: Residence Hall', 'Schoonover Center', 'Baker University Center', 'Seigfred Hall', 'South Green Living - Learning Area', 'Lincoln Hall: Residence Hall', '31 S Court St', 'Academic Research Center', 'Bryan Hall: Residence Hall', 'Adams Hall', 'Jefferson Hall: Residence Hall']"
135,80175,Stony Brook,59968,Stony Brook University,http://www.stonybrook.edu,"['Academic Mall Fountain', 'Wang Center Fountain', 'Staller Center for the Arts', 'Staller Steps ', 'Melville Library', 'Stony Brook Union', 'Academic Mall', 'Frey Hall', 'Chemistry Building', 'Campus Recreation', 'Sports Complex', 'Island Federal Credit Union Arena', 'Simons Center for Geometry and Physics ', 'Kenneth P. LaValle Stadium', 'Earth and Space Sciences', 'Harriman Hall', 'Physics Building ', 'Student Activities Center', 'Engineering Quad', 'New Computer Science Building', 'Roth Pond', 'Psychology Buildings', 'Humanities Building', 'Javits Lecture Center ', 'Computer Science Building', 'Bioengineering Building', 'Life Sciences', 'Heartbeat Underpass', 'Molecular Medicine and Biology ', 'Health Science Tower', 'Hilton\xa0Garden\xa0Inn', 'SBS Building', 'South Campus', 'Administration Building']"
136,140923,Residence Mini Tour,59968,Stony Brook University,http://www.stonybrook.edu,"['Mendelsohn Community', 'Chavez Hall and  Tubman Hall', 'East Side Dining', 'Roth Community', 'Roth Dining', 'Tabler Community', 'GLS / HDV Center', 'West Side Dining', 'West Apartments', 'Chapin Apartments']"
137,143491,Stony Brook Student Success,59968,Stony Brook University,http://www.stonybrook.edu,"['Exterior Union - Welcome', 'Academic and Transfer Advising Services', 'Student Accessibility Support Center', 'Student Life Suite', 'Financial Aid', 'Student Financial Services', 'Registrar', 'Academic Success and Tutoring']"
138,142275,Stony Brook - Campus Visit,59968,Stony Brook University,http://www.stonybrook.edu,['Campus Visit']
139,142276,Stony Brook - Campus Jobs,59968,Stony Brook University,http://www.stonybrook.edu,['Campus Jobs']
140,142274,Stony Brook - Student Research,59968,Stony Brook University,http://www.stonybrook.edu,['Student Research ']
141,80246,UNCW Main Tour,59993,University of North Carolina at Wilmington,http://www.uncw.edu,"['Welcome', 'Hoggard Hall', 'Fisher Student Center', 'Fisher University Union', 'Amphitheater', 'Randall Library', 'Shore Dining Hall', 'Student Recreation Center', 'Fisher University Union', 'Wagoner Hall - Campus Dining', 'University Film Center', 'Veterans Hall', 'McNeill Hall', 'Teaching Lab Building', 'Education Building', 'Cultural Arts Building', 'Dobo Hall', 'Cameron Hall', 'Osprey Hall', 'Congdon Hall', 'Leutze Hall', 'Morton Hall', 'Bear Hall', 'King Hall', 'Kenan Hall', 'DePaolo Hall', 'old DePaolo Hall - Student Health', 'Warwick Center', 'D1 Athletics', 'Recreation Field Complex', 'The HUB - Campus Dining', 'Campus Beauty', 'Fisher University Union - Second Floor', 'old Fisher University Union', 'Burney Center', 'old Amphitheater', 'Clock Tower', 'Computer Information Systems Building', 'old Cameron Hall - School of Business', 'old Dobo Hall - Biology, Chemistry and Marine Biology', 'Cornerstone Hall', 'Seahawk Village', 'Seahawk Village Clubhouse', 'Watson College of Education', 'Friday Annex', 'Galloway Hall', 'Cross-City Trail', 'Graham-Hewlett Hall', 'University Apartments', 'Brooks Baseball Field', 'Boseman Softball Field', 'Tennis Courts', 'Trask Coliseum', 'James Hall', 'Center for Marine Science']"
142,142621,UNCW Housing,59993,University of North Carolina at Wilmington,http://www.uncw.edu,"['Welcome to UNCW Housing', 'Innovation House', 'Cornerstone Hall', 'Cornerstone Hall Kitchen', 'Keystone House', 'Belk Hall', 'Graham-Hewlett Hall', 'Schwartz Hall', 'University Suites', 'Seahawk Crossing', 'Seahawk Crossing Residence Hall Room', 'Seahawk Landing', 'Seahawk Village', 'Seahawk Village Clubhouse', 'Seahawk Village Courtyard', 'Sandpiper & Pelican Halls', 'Terrapin & Loggerhead Halls']"
143,79970,Rose Hill Campus,59887,Fordham University,http://www.fordham.edu,"['Eddies Parade ', 'Keating Hall', 'Jack Coffey Field and Houlihan Park', 'Rose Hill Gymnasium', 'Vincent Lombardi Center', 'Bahoshy Field, Murphy Field, Hawthorn/Rooney Courts', 'McGinley Center', 'Hughes Hall', 'Collins Hall', 'University Church', 'First-Year Residence Life', ""Rodrigue's (Alumni House)"", 'Upper-Level Residence Life', 'Walsh Library', 'Duane Library', 'Thebaud Hall', 'Dealy Hall', 'Freeman Hall', ""O'Hare Hall"", 'Surrounding Neighborhood']"
144,79972,Lincoln Center Campus,59887,Fordham University,http://www.fordham.edu,"['Lincoln Center', 'The Plaza', 'Leon Lowenstein Center', 'Ram Cafe and Atrium', 'Offices of Undergraduate Admission and Student Financial Services', 'Blessed Rupert Mayer, SJ Chapel', 'Veronica Lally Kehoe Studio Theatre', ""Franny's Space"", 'Visual Arts Complex', 'Generoso Pope Memorial Auditorium', 'Gerald M. Quinn Library', 'McNally Amphitheatre', 'Gabelli School of Business', 'Garden Level, 140 West', 'McKeon Hall', 'Fordham School of Law', 'McMahon Hall', 'Martino Hall', 'The Ailey School', 'Surrounding Neighborhood']"
145,80160,Main Campus,59960,Skidmore College,http://www.skidmore.edu,"['Welcome', 'Main Campus Entrance', 'Wachenheim Field', 'Northwoods', 'Haupt Pond', 'Eissner Admissions Center', 'Arthur Zankel Music Center', 'Dance Center', 'Frances Young Tang Teaching Museum and Art Gallery', 'Dana Science Center', 'Palamountain Hall', 'Sussman Village and Northwoods Apartments', 'Kimball Hall', 'Williamson Sports Center', 'Sussman Village', 'Janet Kinghorn Bernhard Theater', 'Case College Center', 'Community Garden', 'Case Center Green', 'Lucy Scribner Library', 'Murray-Aikins Dining Hall', 'Saisselin Art Center']"
146,114102,Saratoga Springs,59960,Skidmore College,http://www.skidmore.edu,"['Saratoga Performing Arts Center', 'SPAC State Park', 'Saratoga Race Course', 'Racing Museum', 'Yaddo Gardens', 'Congress Park', 'Beekman Street', 'Van Lennep Riding Center and Stables', 'Boat House', 'Broadway', 'North Broadway']"
147,80197,Towson University,59974,Towson University,http://www.towson.edu,"['Welcome', '1Residence Life & Student Support Departments', 'West Village', 'Stephens Hall', 'College Town Shuttle Stop', '7800 York Road', '1Athletics & Campus Recreation', 'Athletics and Campus Recreation ', 'Administration Building', '1Academic Life & Student Support Departments', 'Colleges of Liberal Arts and Education', '1Residence Life & Health Services', 'Health and Counseling Center', 'Richmond Hall', '1Residence Life', 'Residence Life, East Campus', 'Newell Hall', 'Prettyman and Scarborough Halls', '1Academic Life', 'Stephens and Van Bokkelen Halls', '1Academic Life, Administration Building & Student Support Services', '1Albert S. Cook Library & Media Center', 'Science Complex', '1Academic Life & Center of Campus', 'Administration & Student Support', 'Albert S. Cook Library & Media Center', 'Towson University Marriott', '1Smith Hall & Science Complex', 'Center of Campus', 'Newell Dining Hall', '1Residence Life & University Union', 'The Glen Complex & Student Union', '1Center for the Arts', 'Center for the Arts', 'Health and Counseling Centers', '1Athletic Venues', 'Athletic Venues', 'Residence Tower', '1Health & Wellness Services and WTMD Radio Station', 'Community Partnerships', 'Cook Library', 'Media Center', 'Van Bokkelen Hall', 'The Beach', 'Linthicum Hall', 'Lecture Hall', 'Freedom Square', 'Smith Hall', 'Hawkins Hall', 'Liberal Arts Building', 'University Union', 'Glen Complex', 'West Village Commons', 'Burdick Hall', 'Schuerholz Park', 'Enrollment Services', 'Towson Run', 'Marshall Hall', 'Millennium Hall', 'Unitas Stadium', 'Towson Center', 'SECU Arena', 'Tiger Softball Complex', 'Auburn House', 'Child Care Center', 'Towson City Center']"
148,80305,WP,60013,William Paterson University of New Jersey,http://www.wpunj.edu,"['Hobart Manor', 'Pioneer Parking Garage', 'Apartments: Heritage and Pioneer Halls', 'High Mountain East', 'Hamilton Hall ', 'Morrison Hall', 'Power Art Center', 'University Hall', 'Rec Center', 'Raubinger Hall', 'Hunziker Hall', 'Preakness Hall', 'Hillside and Century Halls', '1600 Valley Road', 'David and Lorraine Cheng Library', 'Ben Shahn Center for the Visual Arts', 'Machuga Student Center', 'Athletic Fields', 'High Mountain West', 'Wightman Gym', 'Atrium', 'Science Complex', 'Shea Center for Performing Arts', 'Hunziker Wing']"
149,80213,University of Arkansas,59979,University of Arkansas,http://www.uark.edu,"['Welcome', 'Memorial Hall', 'Pauline Whitaker Animal Science Arena', 'Alumni House', 'Fine Arts Center', 'Chemistry Building', 'Nanotechnology Building', 'U of A Residence - Welcome', 'Reid', 'Humphreys Hall', 'Founders Hall', 'Pomfret Hall', 'Holcombe Hall', 'U of A Residence - End Tour', 'Pi Beta Phi Gates', 'Tyson Building', 'Health, Physical Education, and Recreation Building', 'Brough Commons', 'Thank You', 'Duncan Avenue Apartments', 'Futrall', 'VolWalker', 'Fowler House', 'Broyles Athletic Center', 'Walton Arena', 'Mechanical Engineering Building', 'Northwest Quad', 'Yocum Hall', 'Old Main', 'Gearhart Hall', 'University Bookstore', 'Music Building', 'Bell Engineering Center', 'Champions Hall', 'Gibson Hall', 'Peabody Hall', 'Lewis E. Epley Jr. Band Hall', 'Kimpel Hall', 'Hillside Hall', 'Gregson Hall', 'Home Economics Building', 'Walton College of Business', 'Epley Center for Health Professionals', 'Chi Omega Greek Theatre', 'Ella Carnall Hall', 'Willard Walker Hall', 'Library', 'J.B. Hunt Transport Services Inc. Center for Academic Excellence', 'Maple Hill', 'Arkansas Union', 'Hotz Hall', 'Waterman Hall/Law School', 'Faulkner Performing Arts Center', 'Silas Hunt Hall', 'Rosen Alternative Pest Control Center']"
150,79865,Bentley University,59848,Bentley University,http://www.bentley.edu,"['Convocation', 'Welcome', 'LaCava Center', 'Rauch Administration Center', 'The Football Field', 'Closing', 'Multipurpose Arena', '2021 Welcome', 'Academics', 'Jennison Hall', '2021 Academics - Trading Room', 'Lindsay Hall', 'The Bentley Library', 'Adamian Academic Center', 'The Student Center', '2021 Academics - Trading Room 2', 'Top of Stairs', 'Smith Academic Technology Center', 'Morison Hall', 'Collins Hall', '2021 Academics - Computer Information Systems (CIS) Sandbox', 'Trees Residential Complex', '2021 Academics - Learning Lab for Economics, Accounting and Finance (LEAF)', '2021 Academics - Media and Culture Lab', '\ufeffAcademics - Trading Room', '2021 Academics - Center for Language and International Collaboration (CLIC)', 'Academics - User Experience Center (UXC)', '2021 Academics - Jennison Science Labs', 'Academics - Computer Information Systems (CIS) Sandbox', 'Rhodes Hall', '2021 Academics - Library', '2021 Campus Life - Student Center', 'The Dana Athletic Center', '2021 Downtown Harvard Square', '2021 Campus Life - Waltham', 'Academics - Learning Lab for Economics, Accounting and Finance (LEAF)', '2012 Campus Life - Green Space Between Fenway and Copley', 'Academics - Media and Culture Lab', '2021 Athletics - Dana Center', '2021 Athletics - Bentley Arena', '2021 Campus Resources - Career Development', 'Academics - Center for Languages and International Collaboration (CLIC)', 'Orchard North', 'Green Space', 'Academics - Jennison Science Labs', 'Academics - Library', 'Campus Life', 'Campus Life - Student Center', 'Campus Life - Boston', 'Campus Life - Waltham', 'Campus Life - Green Space', 'Dining and Dorms', 'Dining and Dorms - Living', 'Dining and Dorms - Food', 'Athletics', 'Athletics - Dana Center', 'Athletics - Football Field', 'Athletics - Bentley Arena', 'Campus Resources', 'Campus Resources - Career Development', 'Campus Resources - Undergraduate Admission', 'Campus Resources - Center for Women and Business', 'Campus Resources - Center for International Students and Scholars']"
151,80250,University of New Haven,59996,University of New Haven,http://www.newhaven.edu,"['1Entrance', 'Anemone and Steven Kaplan Hall/ Charger Statue', '1Bayer Hall', 'Gehring Hall', 'Campus Store/ UNH PD', 'Bartels Hall', '1David A. Beckerman Recreation Center', 'Dodds Hall', '1Bartels Student Activity Center ', 'Bergami Innovation Center', '1Bixler/Gerber Quad', 'Buckman Hall', 'Bixler/Botwinik Quad', 'Marvin K. Peterson Library', 'Maxcy Hall', '1Celentano Hall', '1Dunham Hall', 'Beckerman Rec Center', '1Sheffield Hall', 'CDC - Career Development Center', '1Winchester Hall', 'First Year Residence Halls', '1Westside Hall', '1Dental Center', 'Upper Classmen Residence Halls', 'Ruden Street Apartments', 'Off Campus Housing', '1Bergami Hall', 'Dining Facilities', '1Campus Store', 'Lois Evelyn Bergami Broadcast Center', '1Gehring Hall', 'Echlin Hall/Dental Center/ Simulation Laboratory', 'Athletic Facilities', 'Satellite Campuses', 'City of New Haven', '1Buckman Hall', '1Maxcy Hall', '1Marvin K. Peterson Library', '1Kaplan Hall', '1Bartels Hall', '1Dodds Hall', '1Bethel Hall', '1Echlin Hall', '1North Hall', '1Gymnasium', '1Ralph F. DellaCamera Field', '1South Campus Hall', '1Harugari Hall', '1The Atwood']"
152,79994,University of Hartford,59896,University of Hartford,http://www.hartford.edu,"['University of Hartford', 'Bates House', 'Park River Apartments', 'Lincoln Theater', 'Center for Student Success', 'East Hall', 'Handel Performing Arts Center', 'United Technologies Hall (ISET)', 'Beatrice Fox Auerbach Hall', 'Auerbach Computer and Administration Center', 'Hartford Art School', 'Hursey Center', 'Residential Complexes', 'Sports Center', 'The Shaw Center and Hillyer Hall', 'University of Hartford Magnet School', 'Charles A. Dana Hall (ISET)', 'University Commons', 'Abrahms Hall', 'Gengras Student Union', 'Konover Campus Center', 'Harry Jack Gray Center', 'Alfred C. Fuller Music Center', 'The Bridge', 'Alumni Plaza', 'Hawk Hall']"
153,124310,Massachusetts College of Art and Design,62202,Massachusetts College of Art and Design,http://massart.edu,"['Welcome to Boston', 'Design and Media Center', 'Woodshop', 'Courtyard', 'MassArt Art Museum', 'Dining Commons', 'Painting Studios', 'Photography', 'Student Life Gallery', 'Hot Shop', 'Metal Shop', 'Kiln Room', 'Loom Rooms', 'Pozen Center', 'Printshop', 'The Lab', 'Stop Motion Room', 'Tower Design Studios', 'Library', 'Residence Halls']"
